1460112510,  48202, 75626.451, 746, 683, 84
1460112511,  48202, 75627.841, 635, 671, 91
1460112513,  48202, 75629.643, 577, 584, 103
1460112514,  48202, 75630.237, 567, 577, 104
1460112515,  48202, 75631.265, 570, 564, 105
1460112515,  48202, 75631.86, 580, 570, 104
1460112516,  48202, 75632.464, 587, 580, 102
1460112517,  48202, 75633.441, 590, 587, 102
1460112517,  48202, 75633.865, 585, 590, 102
1460112517,  48202, 75634.047, 582, 585, 102
1460112518,  48202, 75634.661, 561, 582, 105
1460112519,  48202, 75635.246, 542, 561, 108
1460112520,  48202, 75636.263, 539, 537, 111
1460112520,  48202, 75637.039, 548, 539, 110
1460112521,  48202, 75637.462, 567, 548, 107
1460112522,  48202, 75638.439, 585, 567, 104
1460112522,  48202, 75638.661, 589, 585, 102
1460112523,  48202, 75639.467, 586, 589, 102
1460112523,  48202, 75639.86, 583, 586, 102
1460112524,  48202, 75640.465, 564, 583, 104
1460112524,  48202, 75640.838, 567, 564, 106
1460112525,  48202, 75641.442, 565, 567, 106
1460112525,  48202, 75642.047, 574, 565, 105
1460112526,  48202, 75642.662, 556, 574, 106
1460112527,  48202, 75643.266, 564, 556, 107
1460112527,  48202, 75644.062, 610, 564, 102
1460112528,  48202, 75644.666, 588, 610, 100
1460112528,  48202, 75645.039, 564, 588, 104
1460112529,  48202, 75645.442, 532, 564, 109
1460112529,  48202, 75646.047, 542, 532, 111
1460112530,  48202, 75646.44, 542, 542, 110
1460112530,  48202, 75647.045, 544, 542, 110
1460112531,  48202, 75647.639, 542, 544, 110
1460112532,  48202, 75648.244, 545, 542, 110
1460112532,  48202, 75648.667, 545, 545, 110
1460112533,  48202, 75649.261, 545, 545, 110
1460112533,  48202, 75650.047, 540, 545, 110
1460112534,  48202, 75650.44, 536, 540, 111
1460112534,  48202, 75651.045, 528, 536, 112
1460112535,  48202, 75651.468, 530, 528, 113
1460112535,  48202, 75652.063, 540, 530, 112
1460112536,  48202, 75652.446, 554, 540, 109
1460112537,  48202, 75653.262, 555, 554, 108
1460112537,  48202, 75653.867, 567, 555, 106
1460112538,  48202, 75654.24, 604, 567, 102
1460112538,  48202, 75654.845, 620, 604, 98
1460112539,  48202, 75655.642, 598, 620, 98
1460112539,  48202, 75656.065, 605, 598, 99
1460112540,  48202, 75656.64, 582, 605, 101
1460112541,  48202, 75657.244, 598, 582, 101
1460112541,  48202, 75658.041, 585, 598, 101
1460112542,  48202, 75658.444, 582, 585, 102
1460112542,  48202, 75659.039, 606, 582, 101
1460112543,  48202, 75659.846, 662, 606, 94
1460112544,  48202, 75660.239, 635, 662, 92
1460112544,  48202, 75661.066, 608, 635, 96
1460112545,  48202, 75661.641, 616, 608, 98
1460112546,  48202, 75662.246, 615, 616, 97
1460112546,  48202, 75662.861, 639, 615, 95
1460112547,  48202, 75663.466, 638, 639, 94
1460112548,  48202, 75664.464, 661, 638, 92
1460112548,  48202, 75664.847, 660, 661, 90
1460112549,  48202, 75665.462, 660, 660, 90
1460112550,  48202, 75666.249, 668, 660, 90
1460112550,  48202, 75666.864, 663, 668, 90
1460112551,  48202, 75667.64, 622, 663, 93
1460112552,  48202, 75668.245, 609, 622, 97
1460112552,  48202, 75668.649, 607, 609, 98
1460112553,  48202, 75669.465, 609, 607, 98
1460112553,  48202, 75670.04, 589, 609, 100
1460112554,  48202, 75670.463, 591, 589, 101
1460112554,  48202, 75671.069, 590, 591, 101
1460112555,  48202, 75671.664, 606, 590, 100
1460112556,  48202, 75672.269, 594, 606, 100
1460112556,  48202, 75672.863, 580, 594, 102
1460112557,  48202, 75673.247, 579, 580, 103
1460112557,  48202, 75674.064, 584, 579, 103
1460112558,  48202, 75674.669, 587, 584, 102
1460112558,  48202, 75675.042, 576, 587, 103
1460112559,  48202, 75675.647, 570, 576, 104
1460112560,  48202, 75676.464, 562, 570, 106
1460112560,  48202, 75676.847, 567, 562, 106
1460112561,  48202, 75677.442, 585, 567, 104
1460112561,  48202, 75677.866, 578, 585, 103
1460112562,  48202, 75678.44, 563, 578, 105
1460112562,  48202, 75679.045, 569, 563, 106
1460112563,  48202, 75679.67, 580, 569, 104
1460112564,  48202, 75680.264, 618, 580, 100
1460112564,  48202, 75680.869, 599, 618, 98
1460112565,  48202, 75681.463, 590, 599, 101
1460112565,  48202, 75682.068, 594, 590, 101
1460112566,  48202, 75682.642, 593, 594, 101
1460112567,  48202, 75683.449, 600, 593, 100
1460112567,  48202, 75684.064, 600, 600, 100
1460112568,  48202, 75684.649, 588, 600, 101
1460112569,  48202, 75685.264, 574, 588, 103
1460112569,  48202, 75685.446, 559, 574, 106
1460112570,  48202, 75686.242, 555, 559, 107
1460112570,  48202, 75686.665, 558, 555, 107
1460112571,  48202, 75687.442, 559, 558, 107
1460112571,  48202, 75687.664, 555, 559, 107
1460112572,  48202, 75688.45, 547, 555, 108
1460112572,  48202, 75689.045, 548, 547, 109
1460112573,  48202, 75689.448, 560, 548, 108
1460112574,  48202, 75690.265, 566, 560, 106
1460112574,  48202, 75690.85, 567, 566, 106
1460112575,  48202, 75691.243, 571, 567, 105
1460112575,  48202, 75691.848, 556, 571, 106
1460112576,  48202, 75692.443, 547, 556, 108
1460112576,  48202, 75693.048, 547, 547, 109
1460112577,  48202, 75693.27, 557, 547, 108
1460112577,  48202, 75694.066, 563, 557, 107
1460112578,  48202, 75694.641, 571, 563, 105
1460112578,  48202, 75695.045, 566, 571, 105
1460112579,  48202, 75695.841, 565, 566, 106
