1448525002,  48202, 3615997.677, 503, 515, 117
1448525002,  48202, 3615998.272, 506, 503, 119
1448525003,  48202, 3615998.696, 511, 506, 118
1448525003,  48202, 3615999.271, 493, 511, 119
1448525005,  48202, 3616001.097, 495, 493, 121
1448525005,  48202, 3616001.47, 1503, 495, 60
1448525006,  48202, 3616002.278, 519, 520, 115
1448525007,  48202, 3616002.894, 516, 519, 116
1448525007,  48202, 3616003.277, 490, 516, 119
1448525008,  48202, 3616004.297, 494, 495, 121
1448525009,  48202, 3616004.872, 493, 494, 121
1448525009,  48202, 3616005.296, 482, 493, 123
1448525010,  48202, 3616005.669, 490, 482, 123
1448525011,  48202, 3616007.475, 505, 501, 119
1448525012,  48202, 3616007.899, 515, 505, 117
1448525012,  48202, 3616008.494, 515, 515, 116
1448525013,  48202, 3616008.878, 501, 515, 118
1448525013,  48202, 3616009.494, 502, 501, 119
1448525014,  48202, 3616009.897, 514, 502, 118
1448525014,  48202, 3616010.271, 524, 514, 115
1448525015,  48202, 3616010.877, 504, 524, 116
1448525015,  48202, 3616011.271, 502, 504, 119
1448525016,  48202, 3616011.876, 506, 502, 119
1448525017,  48202, 3616012.694, 516, 506, 117
1448525017,  48202, 3616012.876, 517, 516, 116
1448525017,  48202, 3616013.471, 518, 517, 116
1448525018,  48202, 3616014.077, 523, 518, 115
1448525018,  48202, 3616014.471, 521, 523, 114
1448525019,  48202, 3616015.077, 514, 521, 116
1448525020,  48202, 3616015.874, 494, 500, 120
1448525020,  48202, 3616016.469, 493, 494, 121
1448525021,  48202, 3616016.894, 497, 493, 121
1448525022,  48202, 3616017.872, 485, 497, 122
1448525023,  48202, 3616018.699, 978, 485, 82
1448525023,  48202, 3616019.073, 495, 978, 81
1448525024,  48202, 3616019.678, 506, 495, 120
1448525024,  48202, 3616020.072, 471, 506, 122
1448525024,  48202, 3616020.496, 571, 471, 115
1448525025,  48202, 3616021.273, 569, 571, 105
1448525026,  48202, 3616021.878, 575, 569, 104
1448525026,  48202, 3616022.273, 555, 575, 106
1448525027,  48202, 3616022.878, 559, 555, 107
1448525027,  48202, 3616023.292, 522, 559, 111
1448525028,  48202, 3616024.098, 526, 522, 114
1448525028,  48202, 3616024.27, 558, 526, 110
1448525029,  48202, 3616025.078, 528, 558, 110
1448525030,  48202, 3616025.693, 541, 528, 112
1448525030,  48202, 3616026.077, 547, 541, 110
1448525030,  48202, 3616026.471, 492, 547, 115
1448525031,  48202, 3616026.895, 511, 492, 119
1448525031,  48202, 3616027.47, 520, 511, 116
1448525032,  48202, 3616027.895, 509, 520, 116
1448525032,  48202, 3616028.471, 505, 509, 118
1448525033,  48202, 3616029.298, 530, 505, 116
1448525034,  48202, 3616029.671, 504, 530, 116
1448525034,  48202, 3616030.277, 507, 504, 118
1448525035,  48202, 3616030.7, 480, 507, 121
1448525035,  48202, 3616031.296, 499, 480, 122
1448525036,  48202, 3616031.68, 517, 499, 118
1448525036,  48202, 3616032.093, 530, 517, 114
1448525037,  48202, 3616032.699, 540, 530, 112
1448525037,  48202, 3616033.072, 555, 540, 109
1448525038,  48202, 3616033.678, 465, 555, 117
1448525038,  48202, 3616034.273, 461, 489, 126
1448525040,  48202, 3616036.079, 1171, 422, 75
1448525041,  48202, 3616036.675, 332, 1171, 79
1448525041,  48202, 3616037.098, 463, 332, 151
1448525041,  48202, 3616037.281, 480, 463, 127
1448525042,  48202, 3616038.078, 268, 480, 160
1448525042,  48202, 3616038.3, 483, 268, 160
1448525043,  48202, 3616038.673, 509, 483, 120
1448525043,  48202, 3616039.279, 526, 509, 116
1448525044,  48202, 3616039.894, 539, 526, 112
1448525044,  48202, 3616040.47, 532, 539, 112
1448525045,  48202, 3616040.895, 509, 532, 115
1448525045,  48202, 3616041.5, 511, 509, 117
1448525046,  48202, 3616041.894, 549, 511, 113
1448525047,  48202, 3616042.671, 582, 549, 106
1448525047,  48202, 3616043.276, 586, 582, 102
1448525048,  48202, 3616043.7, 567, 586, 104
1448525048,  48202, 3616044.295, 558, 567, 106
1448525049,  48202, 3616044.9, 570, 558, 106
1448525049,  48202, 3616045.496, 575, 570, 104
1448525050,  48202, 3616046.072, 566, 575, 105
1448525050,  48202, 3616046.496, 553, 566, 107
1448525051,  48202, 3616046.88, 530, 553, 110
1448525052,  48202, 3616047.677, 538, 530, 112
1448525052,  48202, 3616048.272, 551, 538, 110
1448525053,  48202, 3616048.696, 563, 551, 107
1448525053,  48202, 3616049.271, 564, 563, 106
1448525054,  48202, 3616049.675, 564, 564, 106
1448525054,  48202, 3616050.473, 560, 564, 106
1448525055,  48202, 3616051.471, 527, 542, 112
1448525056,  48202, 3616052.078, 531, 527, 113
1448525056,  48202, 3616052.472, 543, 531, 111
1448525057,  48202, 3616052.876, 530, 543, 111
1448525057,  48202, 3616053.472, 526, 530, 113
1448525058,  48202, 3616054.279, 525, 526, 114
1448525059,  48202, 3616054.875, 21256, 511, 5
1448525059,  48202, 3616055.098, 584, 525, 108
1448525059,  48202, 3616055.28, 584, 584, 102
1448525060,  48202, 3616056.097, 594, 584, 101
1448525061,  48202, 3616056.672, 596, 594, 100
1448525061,  48202, 3616057.096, 615, 596, 99
1448525062,  48202, 3616057.672, 611, 615, 97
1448525062,  48202, 3616058.278, 599, 611, 99
1448525063,  48202, 3616058.873, 575, 599, 102
1448525063,  48202, 3616059.478, 542, 575, 107
1448525064,  48202, 3616059.902, 540, 542, 110
1448525064,  48202, 3616060.295, 527, 540, 112
1448525065,  48202, 3616061.274, 488, 527, 118
1448525066,  48202, 3616061.698, 491, 488, 122
1448525066,  48202, 3616062.273, 571, 491, 112
1448525068,  48202, 3616063.675, 417, 398, 147
1448525068,  48202, 3616064.472, 668, 417, 110
1448525069,  48202, 3616065.078, 810, 668, 81
1448525069,  48202, 3616065.502, 633, 810, 83
1448525070,  48202, 3616066.28, 624, 633, 95
1448525071,  48202, 3616066.875, 628, 624, 95
1448525071,  48202, 3616067.3, 604, 628, 97
1448525072,  48202, 3616067.875, 546, 604, 104
1448525072,  48202, 3616068.279, 519, 546, 112
1448525073,  48202, 3616069.096, 512, 519, 116
1448525073,  48202, 3616069.278, 506, 512, 117
1448525074,  48202, 3616070.075, 498, 506, 119
1448525074,  48202, 3616070.298, 498, 498, 120
1448525075,  48202, 3616071.075, 491, 498, 121
1448525075,  48202, 3616071.297, 494, 491, 121
1448525076,  48202, 3616071.873, 501, 494, 120
1448525076,  48202, 3616072.478, 509, 501, 118
1448525077,  48202, 3616072.872, 507, 509, 118
1448525077,  48202, 3616073.296, 497, 507, 119
1448525078,  48202, 3616074.073, 503, 497, 120
1448525078,  48202, 3616074.295, 501, 503, 119
1448525079,  48202, 3616075.102, 489, 501, 121
1448525079,  48202, 3616075.274, 485, 489, 123
1448525080,  48202, 3616075.88, 485, 485, 123
1448525080,  48202, 3616076.475, 492, 485, 122
1448525081,  48202, 3616076.899, 502, 492, 120
1448525081,  48202, 3616077.474, 498, 502, 120
1448525082,  48202, 3616077.898, 495, 498, 120
1448525082,  48202, 3616078.474, 482, 495, 122
1448525083,  48202, 3616078.898, 477, 482, 125
1448525083,  48202, 3616079.302, 480, 477, 125
1448525084,  48202, 3616079.675, 488, 480, 123
1448525084,  48202, 3616080.281, 489, 488, 122
1448525085,  48202, 3616080.674, 489, 489, 122
1448525085,  48202, 3616081.28, 502, 489, 121
1448525086,  48202, 3616082.098, 525, 502, 116
1448525086,  48202, 3616082.481, 556, 525, 111
1448525087,  48202, 3616083.097, 558, 556, 107
1448525087,  48202, 3616083.481, 591, 558, 104
1448525088,  48202, 3616084.096, 568, 591, 103
1448525089,  48202, 3616084.702, 534, 568, 108
1448525089,  48202, 3616085.297, 547, 534, 111
1448525090,  48202, 3616085.903, 520, 547, 112
1448525090,  48202, 3616086.277, 509, 520, 116
1448525091,  48202, 3616086.681, 526, 509, 116
1448525091,  48202, 3616087.297, 537, 526, 112
1448525092,  48202, 3616087.68, 538, 537, 111
1448525092,  48202, 3616088.296, 535, 538, 111
1448525093,  48202, 3616088.902, 525, 535, 113
1448525093,  48202, 3616089.497, 519, 525, 114
1448525094,  48202, 3616089.881, 564, 519, 110
1448525095,  48202, 3616090.9, 581, 564, 104
1448525095,  48202, 3616091.476, 661, 581, 96
1448525096,  48202, 3616091.901, 661, 661, 90
1448525097,  48202, 3616092.698, 637, 661, 92
1448525097,  48202, 3616093.303, 641, 637, 93
1448525098,  48202, 3616093.677, 642, 641, 93
1448525098,  48202, 3616094.282, 509, 642, 104
1448525099,  48202, 3616095.079, 484, 509, 120
1448525099,  48202, 3616095.503, 493, 484, 122
1448525100,  48202, 3616095.675, 500, 493, 120
1448525100,  48202, 3616096.483, 523, 500, 117
1448525101,  48202, 3616096.675, 535, 523, 113
1448525101,  48202, 3616097.482, 521, 535, 113
1448525102,  48202, 3616097.876, 522, 521, 115
1448525102,  48202, 3616098.501, 449, 522, 123
1448525103,  48202, 3616098.875, 449, 474, 130
1448525103,  48202, 3616099.299, 282, 449, 164
1448525104,  48202, 3616099.682, 269, 282, 218
1448525104,  48202, 3616099.874, 312, 269, 206
1448525104,  48202, 3616100.097, 285, 312, 201
1448525104,  48202, 3616100.48, 291, 285, 208
1448525105,  48202, 3616101.076, 343, 355, 171
1448525106,  48202, 3616102.076, 495, 511, 119
1448525106,  48202, 3616102.298, 288, 495, 153
1448525107,  48202, 3616102.904, 289, 274, 213
1448525107,  48202, 3616103.278, 322, 289, 196
1448525108,  48202, 3616103.884, 312, 322, 189
1448525108,  48202, 3616104.277, 396, 312, 169
1448525108,  48202, 3616104.5, 389, 396, 153
1448525109,  48202, 3616104.884, 389, 389, 154
1448525109,  48202, 3616105.278, 400, 389, 152
1448525109,  48202, 3616105.5, 265, 400, 180
1448525110,  48202, 3616106.076, 416, 265, 176
1448525110,  48202, 3616106.298, 374, 416, 151
1448525111,  48202, 3616106.682, 378, 374, 159
1448525111,  48202, 3616107.076, 478, 378, 140
1448525112,  48202, 3616107.682, 498, 478, 122
1448525112,  48202, 3616108.48, 501, 498, 120
1448525113,  48202, 3616108.904, 481, 501, 122
1448525113,  48202, 3616109.076, 395, 481, 136
1448525113,  48202, 3616109.5, 454, 395, 141
1448525114,  48202, 3616109.884, 279, 454, 163
1448525114,  48202, 3616110.076, 346, 279, 192
1448525114,  48202, 3616110.5, 416, 346, 157
1448525115,  48202, 3616111.076, 443, 416, 139
