1445004730,  47581, 95726.18, 676, 674, 88
1445004731,  47581, 95726.765, 853, 676, 78
1445004736,  47581, 95731.771, 988, 986, 60
1445004740,  47581, 95735.97, 787, 783, 76
1445004743,  47581, 95738.771, 989, 893, 63
1445004744,  47581, 95740.161, 1052, 989, 58
1445004758,  47581, 95754.18, 811, 872, 71
1445004759,  47581, 95754.966, 791, 793, 75
1445004760,  47581, 95756.367, 669, 690, 88
1445004761,  47581, 95757.364, 668, 669, 89
1445004764,  47581, 95760.165, 940, 951, 63
1445004765,  47581, 95761.364, 832, 940, 67
1445004769,  47581, 95764.768, 857, 863, 69
1445004770,  47581, 95765.766, 823, 785, 74
1445004771,  47581, 95767.166, 872, 823, 70
1445004774,  47581, 95769.765, 876, 836, 70
1445004777,  47581, 95773.17, 952, 917, 64
1445004783,  47581, 95778.578, 1037, 917, 61
1445004787,  47581, 95782.577, 979, 1017, 60
1445004789,  47581, 95784.974, 894, 922, 66
1445004791,  47581, 95786.968, 792, 867, 72
1445004792,  47581, 95788.369, 910, 830, 68
1445004794,  47581, 95790.373, 887, 951, 65
1445004801,  47581, 95796.578, 883, 865, 68
1445004801,  47581, 95797.172, 834, 883, 69
1445004802,  47581, 95798.17, 840, 834, 71
1445004803,  47581, 95798.967, 878, 840, 69
1445004809,  47581, 95804.979, 792, 820, 74
1445004811,  47581, 95806.973, 893, 879, 67
1445004815,  47581, 95810.569, 775, 765, 77
1445004817,  47581, 95812.574, 841, 815, 72
1445004827,  47581, 95822.969, 911, 860, 67
1445004833,  47581, 95828.581, 917, 843, 68
1445004838,  47581, 95833.586, 864, 925, 67
1445004869,  47581, 95864.775, 513, 518, 116
1445004881,  47581, 95877.172, 832, 808, 73
1445004901,  47581, 95896.579, 950, 640, 75
1445004903,  47581, 95899.38, 831, 818, 72
1445004904,  47581, 95899.974, 770, 831, 75
1445004905,  47581, 95900.8, 767, 770, 78
1445004906,  47581, 95901.778, 735, 767, 79
1445004906,  47581, 95902.373, 680, 735, 84
1445004908,  47581, 95903.602, 626, 643, 94
1445004908,  47581, 95904.176, 596, 626, 98
1445004909,  47581, 95904.6, 591, 596, 101
1445004909,  47581, 95904.973, 585, 591, 102
1445004910,  47581, 95905.578, 600, 585, 101
1445004910,  47581, 95906.394, 602, 600, 99
1445004911,  47581, 95907.381, 633, 602, 97
1445004912,  47581, 95907.774, 673, 633, 91
1445004913,  47581, 95908.581, 712, 673, 86
1445004913,  47581, 95909.196, 683, 712, 86
1445004914,  47581, 95909.8, 665, 683, 89
1445004915,  47581, 95910.596, 655, 665, 90
1445004915,  47581, 95911.201, 659, 655, 91
1445004916,  47581, 95911.796, 687, 659, 89
1445004916,  47581, 95912.381, 676, 687, 88
1445004917,  47581, 95912.975, 670, 676, 89
1445004918,  47581, 95913.782, 671, 670, 89
1445004919,  47581, 95914.579, 685, 671, 88
1445004919,  47581, 95915.174, 673, 685, 88
1445004920,  47581, 95915.779, 654, 673, 90
1445004920,  47581, 95916.373, 656, 654, 91
1445004921,  47581, 95916.978, 655, 656, 91
1445004922,  47581, 95917.996, 658, 655, 91
1445004922,  47581, 95918.379, 673, 658, 90
1445004923,  47581, 95918.974, 676, 673, 89
1445004924,  47581, 95919.801, 670, 676, 89
1445004924,  47581, 95920.396, 682, 670, 88
1445004925,  47581, 95921.202, 716, 682, 85
1445004926,  47581, 95921.797, 672, 716, 86
1445004927,  47581, 95922.583, 688, 672, 88
1445004927,  47581, 95923.198, 715, 688, 85
1445004928,  47581, 95923.974, 752, 715, 81
1445004929,  47581, 95925.002, 714, 752, 81
1445004929,  47581, 95925.395, 729, 714, 83
1445004930,  47581, 95926.383, 725, 729, 82
1445004931,  47581, 95926.776, 688, 725, 84
1445004932,  47581, 95927.774, 666, 688, 88
1445004932,  47581, 95928.177, 692, 666, 88
1445004933,  47581, 95928.782, 701, 692, 86
1445004934,  47581, 95929.598, 676, 701, 87
1445004934,  47581, 95930.203, 653, 676, 90
1445004935,  47581, 95930.979, 27144, 511, 4
1445004935,  47581, 95931.403, 625, 638, 95
1445004936,  47581, 95931.997, 617, 625, 96
1445004937,  47581, 95932.602, 592, 617, 99
1445004937,  47581, 95933.399, 581, 592, 102
1445004938,  47581, 95933.802, 590, 581, 102
1445004939,  47581, 95934.78, 655, 590, 96
1445004939,  47581, 95935.384, 770, 655, 84
1445004940,  47581, 95936.181, 796, 770, 76
1445004941,  47581, 95936.997, 780, 796, 76
1445004942,  47581, 95937.975, 812, 780, 75
1445004943,  47581, 95938.58, 788, 812, 75
1445004943,  47581, 95939.396, 781, 788, 76
1445004944,  47581, 95940.001, 756, 781, 78
1445004945,  47581, 95940.777, 715, 756, 81
1445004945,  47581, 95941.382, 685, 715, 85
1445004946,  47581, 95941.977, 690, 685, 87
1445004947,  47581, 95942.975, 658, 690, 89
1445004948,  47581, 95943.58, 680, 658, 89
1445004948,  47581, 95944.376, 728, 680, 85
1445004949,  47581, 95945.384, 851, 728, 76
1445004950,  47581, 95945.999, 869, 851, 69
1445004951,  47581, 95946.805, 842, 869, 70
1445004952,  47581, 95947.581, 738, 842, 75
1445004952,  47581, 95948.176, 732, 738, 81
1445004953,  47581, 95949.204, 741, 732, 81
1445004954,  47581, 95949.597, 700, 741, 83
1445004954,  47581, 95950.403, 721, 700, 84
1445004955,  47581, 95951.401, 785, 721, 79
1445004956,  47581, 95951.975, 836, 785, 74
1445004957,  47581, 95952.802, 802, 836, 73
1445004957,  47581, 95953.377, 716, 802, 79
1445004958,  47581, 95954.183, 673, 716, 86
1445004959,  47581, 95954.778, 657, 673, 90
1445004959,  47581, 95955.383, 677, 657, 89
1445004960,  47581, 95956.2, 686, 677, 88
1445004961,  47581, 95956.583, 759, 686, 83
1445004961,  47581, 95956.977, 442, 759, 100
1445004962,  47581, 95957.803, 335, 442, 154
1445004963,  47581, 95958.801, 773, 335, 108
