AU,ex
8.452985543683216862e-01,0.000000000000000000e+00
3.986706349206345923e-01,0.000000000000000000e+00
6.851146931184119993e-01,0.000000000000000000e+00
4.878158602150538536e-01,0.000000000000000000e+00
2.013385826771653675e-01,0.000000000000000000e+00
5.777151335311572211e-01,0.000000000000000000e+00
4.017191011235951015e-01,0.000000000000000000e+00
5.565932452276062259e-01,0.000000000000000000e+00
2.899214916584888502e-01,0.000000000000000000e+00
1.336722689075630299e+00,0.000000000000000000e+00
6.109059576563256044e-01,0.000000000000000000e+00
8.015944272445817420e-01,0.000000000000000000e+00
9.241628365068914608e-01,0.000000000000000000e+00
6.676979591836721406e-01,0.000000000000000000e+00
9.886069114470845687e-01,0.000000000000000000e+00
7.167589576547225283e-01,0.000000000000000000e+00
1.436546497337158668e+00,0.000000000000000000e+00
4.064772727272726871e-01,0.000000000000000000e+00
6.243302180685363911e-01,0.000000000000000000e+00
9.505693069306924148e-01,0.000000000000000000e+00
1.564059880239520473e+00,0.000000000000000000e+00
2.764840798704794045e-01,0.000000000000000000e+00
9.985659039639106505e-01,0.000000000000000000e+00
4.943459174714654458e-01,0.000000000000000000e+00
8.627688172043002091e-01,0.000000000000000000e+00
6.760467882632816838e-01,0.000000000000000000e+00
6.180931586608444661e-01,0.000000000000000000e+00
8.124563671622468952e-01,0.000000000000000000e+00
5.444191217342962963e-01,0.000000000000000000e+00
5.508949416342406868e-01,0.000000000000000000e+00
8.078476821192035473e-01,0.000000000000000000e+00
5.611695906432747627e-01,0.000000000000000000e+00
4.520148961191677861e-01,0.000000000000000000e+00
4.500500556173516742e-01,0.000000000000000000e+00
5.438614262560769186e-01,0.000000000000000000e+00
1.157209302325581168e+00,0.000000000000000000e+00
5.374576271186438658e-01,0.000000000000000000e+00
6.590251572327043839e-01,0.000000000000000000e+00
8.550949204720370567e-01,0.000000000000000000e+00
1.123503836317135685e+00,0.000000000000000000e+00
3.950000000000000733e-01,0.000000000000000000e+00
6.596600147819657867e-01,0.000000000000000000e+00
5.787577639751557701e-01,0.000000000000000000e+00
8.495335710041602706e-01,0.000000000000000000e+00
6.931173380035011711e-01,0.000000000000000000e+00
4.772254974207799094e-01,0.000000000000000000e+00
7.277994011976045563e-01,0.000000000000000000e+00
6.096284534772945518e-01,0.000000000000000000e+00
5.174457831325300905e-01,0.000000000000000000e+00
8.343511129777397839e-01,0.000000000000000000e+00
7.075099999999997502e-01,0.000000000000000000e+00
5.461223529411745048e-01,0.000000000000000000e+00
9.069717138103148280e-01,0.000000000000000000e+00
1.539726247987118102e+00,0.000000000000000000e+00
9.331297709923637163e-01,0.000000000000000000e+00
9.172380952380941865e-01,0.000000000000000000e+00
1.016697490092470124e+00,0.000000000000000000e+00
9.727384435342284474e-01,0.000000000000000000e+00
1.052939244663383622e+00,1.000000000000000000e+00
5.187499999999998224e-01,1.000000000000000000e+00
4.725840336134455866e-01,1.000000000000000000e+00
8.746951219512197895e-01,1.000000000000000000e+00
4.458850056369780823e-01,1.000000000000000000e+00
2.071698113207547653e-01,1.000000000000000000e+00
7.241591468416721522e-01,2.000000000000000000e+00
5.410416666666666430e-01,2.000000000000000000e+00
5.692924037460975750e-01,2.000000000000000000e+00
5.211978221415609625e-01,2.000000000000000000e+00
8.489703808180538713e-01,2.000000000000000000e+00
4.617556468172486772e-01,2.000000000000000000e+00
8.878142076502728575e-01,2.000000000000000000e+00
7.196164772727275949e-01,2.000000000000000000e+00
5.056560000000001054e-01,2.000000000000000000e+00
5.153333333333335320e-01,2.000000000000000000e+00
1.062243902439024668e+00,2.000000000000000000e+00
9.462486828240255221e-01,2.000000000000000000e+00
4.729411764705882537e-01,2.000000000000000000e+00
6.734210526315790313e-01,2.000000000000000000e+00
1.572518115942026506e+00,2.000000000000000000e+00
6.981933256616796868e-01,2.000000000000000000e+00
1.118349999999999733e+00,2.000000000000000000e+00
1.067068676716917963e+00,2.000000000000000000e+00
3.214319999999992183e-01,2.000000000000000000e+00
4.511270983213429564e-01,3.000000000000000000e+00
6.151428571428572134e-01,3.000000000000000000e+00
5.525562031640287586e-01,3.000000000000000000e+00
4.235374149659866250e-01,3.000000000000000000e+00
6.914553990610325940e-01,3.000000000000000000e+00
