AU,ex
1.919504643962848256e-01,0.000000000000000000e+00
7.602339181286549286e-02,0.000000000000000000e+00
9.170305676855895760e-02,0.000000000000000000e+00
8.383233532934131205e-03,0.000000000000000000e+00
3.228476821192052815e-02,0.000000000000000000e+00
5.280898876404494652e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.068519715578539045e-02,0.000000000000000000e+00
7.501549907005579387e-02,0.000000000000000000e+00
6.779661016949152345e-03,0.000000000000000000e+00
1.145038167938931296e-02,0.000000000000000000e+00
5.763239875389408046e-02,0.000000000000000000e+00
3.322528363047001776e-02,0.000000000000000000e+00
9.347181008902076538e-02,0.000000000000000000e+00
7.777777777777777901e-01,0.000000000000000000e+00
7.996863974911799788e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.464871963230466340e-02,0.000000000000000000e+00
1.890694239290989787e-01,0.000000000000000000e+00
8.190224570673712567e-02,0.000000000000000000e+00
2.099958000839983324e-02,0.000000000000000000e+00
2.545923300032226777e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.773024361259655346e-02,0.000000000000000000e+00
1.889938854919399544e-02,0.000000000000000000e+00
8.960573476702508519e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.888125613346418055e-03,0.000000000000000000e+00
3.152941176470588219e-02,0.000000000000000000e+00
8.319467554076538651e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.099999999999999978e-02,0.000000000000000000e+00
3.693304535637149111e-01,0.000000000000000000e+00
1.483375959079283879e-01,0.000000000000000000e+00
3.592814371257484901e-02,0.000000000000000000e+00
8.350586611456176089e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.012578616352201366e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.790014684287812213e-02,0.000000000000000000e+00
6.395995550611791036e-02,0.000000000000000000e+00
1.634575993445309405e-01,0.000000000000000000e+00
1.558669001751313565e-01,0.000000000000000000e+00
1.000317561130517618e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.362200117027501614e-03,0.000000000000000000e+00
1.344086021505376451e-03,0.000000000000000000e+00
4.583333333333333148e-01,0.000000000000000000e+00
1.464487743557510990e-01,0.000000000000000000e+00
4.360679970436068253e-02,0.000000000000000000e+00
2.380952380952380820e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.539682539682539264e-02,0.000000000000000000e+00
2.821959979476654570e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.220459952418715396e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
6.899488926746166761e-02,1.000000000000000000e+00
4.016064257028112081e-03,1.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00
1.666666666666666574e-01,1.000000000000000000e+00
5.407636738906088647e-01,1.000000000000000000e+00
7.352941176470588480e-02,1.000000000000000000e+00
5.123966942148760334e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.292682926829268331e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.235657546337158054e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
3.969754253308128283e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.076923076923076879e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
6.486042692939245069e-02,1.000000000000000000e+00
8.965517241379310498e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.127395715896279543e-02,1.000000000000000000e+00
1.413969335604770006e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.970443349753694603e-02,1.000000000000000000e+00
5.381165919282511478e-02,1.000000000000000000e+00
3.193916349809886035e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000006e-01,1.000000000000000000e+00
1.225296442687747039e-01,1.000000000000000000e+00
1.395348837209302306e-01,1.000000000000000000e+00
1.102449888641425374e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
9.677419354838710103e-03,1.000000000000000000e+00
5.847953216374268681e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.023622047244094474e-01,1.000000000000000000e+00
4.746963562753036547e-01,1.000000000000000000e+00
3.703703703703703498e-01,1.000000000000000000e+00
5.917159763313609329e-03,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
2.567567567567567710e-02,1.000000000000000000e+00
7.433217189314750284e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.248049921996879918e-02,1.000000000000000000e+00
2.522704339051463213e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
2.520000000000000018e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
2.514285714285714388e-02,2.000000000000000000e+00
9.057971014492753733e-04,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
4.591836734693877792e-02,2.000000000000000000e+00
1.937984496124030981e-02,2.000000000000000000e+00
1.685985247629083125e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
1.951219512195121950e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
6.183368869936033824e-02,2.000000000000000000e+00
7.772020725388600892e-02,2.000000000000000000e+00
8.333333333333332871e-02,2.000000000000000000e+00
1.136363636363636395e-02,2.000000000000000000e+00
1.299539170506912311e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
9.508716323296355355e-03,2.000000000000000000e+00
8.635578583765112295e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
2.534992223950233159e-01,2.000000000000000000e+00
1.280000000000000061e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
4.537205081669691553e-02,2.000000000000000000e+00
3.157894736842105088e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
6.910569105691057035e-02,2.000000000000000000e+00
2.414772727272727210e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
1.619047619047618916e-02,2.000000000000000000e+00
1.551480959097320186e-02,2.000000000000000000e+00
3.455083909180651364e-02,2.000000000000000000e+00
1.149897330595482520e-01,2.000000000000000000e+00
2.950819672131147486e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
