AU,ex
2.542414860681115329e-01,0.000000000000000000e+00
9.479532163742690476e-02,0.000000000000000000e+00
1.703493449781658953e-01,0.000000000000000000e+00
3.042994011976047908e-01,0.000000000000000000e+00
4.017632450331130034e-01,0.000000000000000000e+00
8.977528089887637508e-02,0.000000000000000000e+00
2.628972783143110337e-01,0.000000000000000000e+00
1.513574660633485169e-01,0.000000000000000000e+00
4.141847489150648487e-01,0.000000000000000000e+00
1.375254237288135173e-01,0.000000000000000000e+00
2.031297709923664818e-01,0.000000000000000000e+00
2.578037383177572139e-01,0.000000000000000000e+00
1.132333873581848199e-01,0.000000000000000000e+00
1.009643916913947614e-01,0.000000000000000000e+00
3.702777777777777612e-01,0.000000000000000000e+00
1.654762838102702416e-01,0.000000000000000000e+00
8.402409638554217408e-02,0.000000000000000000e+00
1.603414313854234774e-01,0.000000000000000000e+00
1.120876415558838407e-01,0.000000000000000000e+00
2.969352708058122792e-01,0.000000000000000000e+00
2.155522889542211273e-01,0.000000000000000000e+00
3.010312600708980879e-01,0.000000000000000000e+00
4.204186795491146600e-01,0.000000000000000000e+00
2.050178253119432636e-01,0.000000000000000000e+00
2.534797109505278478e-01,0.000000000000000000e+00
2.376792114695343017e-01,0.000000000000000000e+00
1.572093023255813904e-01,0.000000000000000000e+00
1.027272727272726116e-01,0.000000000000000000e+00
1.161334641805692042e-01,0.000000000000000000e+00
1.261599999999999944e-01,0.000000000000000000e+00
1.756516916250691618e-01,0.000000000000000000e+00
1.433161385408989463e-01,0.000000000000000000e+00
2.461799999999998434e-01,0.000000000000000000e+00
1.182829373650107901e-01,0.000000000000000000e+00
3.889002557544759542e-01,0.000000000000000000e+00
8.127245508982031130e-02,0.000000000000000000e+00
1.427605244996550116e-01,0.000000000000000000e+00
2.122040816326531409e-01,0.000000000000000000e+00
6.833513221802496596e-02,0.000000000000000000e+00
1.281446540880503138e-01,0.000000000000000000e+00
9.431906614785987020e-02,0.000000000000000000e+00
2.468967205090553396e-01,0.000000000000000000e+00
2.731646273637373112e-01,0.000000000000000000e+00
2.873740270380987227e-01,0.000000000000000000e+00
1.799737302977233722e-01,0.000000000000000000e+00
1.336932359479197641e-01,0.000000000000000000e+00
1.557425742574256866e-01,0.000000000000000000e+00
1.403452311293153232e-01,0.000000000000000000e+00
1.738642473118280629e-01,0.000000000000000000e+00
1.560119047619047683e-01,0.000000000000000000e+00
2.603331238214960375e-01,0.000000000000000000e+00
1.472727272727272774e-01,0.000000000000000000e+00
5.420658263305311308e-01,0.000000000000000000e+00
7.083989501312334958e-02,0.000000000000000000e+00
2.799682539682536442e-01,0.000000000000000000e+00
2.582863006670084172e-01,0.000000000000000000e+00
1.924185667752445761e-01,0.000000000000000000e+00
2.749167327517842430e-01,0.000000000000000000e+00
2.398910891089108821e-01,1.000000000000000000e+00
1.901788756388416990e-01,1.000000000000000000e+00
1.984136546184741279e-01,1.000000000000000000e+00
3.835714285714285077e-01,1.000000000000000000e+00
2.573671497584539836e-01,1.000000000000000000e+00
1.354179566563469272e-01,1.000000000000000000e+00
4.492647058823531214e-01,1.000000000000000000e+00
1.571239669421487517e-01,1.000000000000000000e+00
2.397689075630253241e-01,1.000000000000000000e+00
1.222439024390243323e-01,1.000000000000000000e+00
4.357627118644067377e-01,1.000000000000000000e+00
1.783406884377757573e-01,1.000000000000000000e+00
2.651165803108808117e-01,1.000000000000000000e+00
2.362759924385632593e-01,1.000000000000000000e+00
2.697355371900826970e-01,1.000000000000000000e+00
2.110160427807485084e-01,1.000000000000000000e+00
1.802205882352940769e-01,1.000000000000000000e+00
1.429384615384616253e-01,1.000000000000000000e+00
2.698113207547171016e-02,1.000000000000000000e+00
3.690558292282430375e-01,1.000000000000000000e+00
9.655172413793104702e-02,1.000000000000000000e+00
8.367346938775513387e-02,1.000000000000000000e+00
1.502931228861331125e-01,1.000000000000000000e+00
2.287393526405452626e-01,1.000000000000000000e+00
3.244339622641509435e-01,1.000000000000000000e+00
1.680541871921183150e-01,1.000000000000000000e+00
4.650448430493269170e-01,1.000000000000000000e+00
1.338403041825094453e-01,1.000000000000000000e+00
1.995562130177516436e-01,1.000000000000000000e+00
2.817333333333333356e-01,1.000000000000000000e+00
2.285375494071146540e-01,1.000000000000000000e+00
1.301162790697674987e-01,1.000000000000000000e+00
2.075835189309573892e-01,1.000000000000000000e+00
2.928124999999998646e-01,1.000000000000000000e+00
1.441774193548386318e-01,1.000000000000000000e+00
8.590643274853801969e-01,1.000000000000000000e+00
5.674999999999998795e-02,1.000000000000000000e+00
6.686614173228346836e-01,1.000000000000000000e+00
2.479251012145752275e-01,1.000000000000000000e+00
6.898148148148147696e-02,1.000000000000000000e+00
3.681262327416173763e-01,1.000000000000000000e+00
1.006976744186046380e-01,1.000000000000000000e+00
1.454054054054055578e-01,1.000000000000000000e+00
1.685133565621373120e-01,1.000000000000000000e+00
2.164935064935065712e-01,1.000000000000000000e+00
2.804056162246491568e-01,1.000000000000000000e+00
1.612310797174572041e-01,1.000000000000000000e+00
1.686199999999999477e+00,1.000000000000000000e+00
2.516204118173671622e-01,2.000000000000000000e+00
7.469466666666663146e-01,2.000000000000000000e+00
2.436745406824147031e-01,2.000000000000000000e+00
1.512914285714286322e-01,2.000000000000000000e+00
2.267753623188406564e-01,2.000000000000000000e+00
8.359375000000001110e-01,2.000000000000000000e+00
1.637595907928389161e-01,2.000000000000000000e+00
3.491056910569106386e-01,2.000000000000000000e+00
1.030880000000000268e-01,2.000000000000000000e+00
2.572368421052632637e-01,2.000000000000000000e+00
3.632867132867132476e-01,2.000000000000000000e+00
1.209255898366605603e-01,2.000000000000000000e+00
3.750510204081631271e-01,2.000000000000000000e+00
1.365503875968994696e-01,2.000000000000000000e+00
1.780189673340358825e-01,2.000000000000000000e+00
2.159729448491154169e-01,2.000000000000000000e+00
4.098048780487803522e-01,2.000000000000000000e+00
1.204638218923933662e-01,2.000000000000000000e+00
3.528144989339014326e-01,2.000000000000000000e+00
1.222409326424870879e-01,2.000000000000000000e+00
2.622549019607843257e-01,2.000000000000000000e+00
1.305681818181817222e-01,2.000000000000000000e+00
9.669124423963144921e-02,2.000000000000000000e+00
9.128840970350408091e-01,2.000000000000000000e+00
