AU,ex
1.718266253869969173e-01,0.000000000000000000e+00
3.040935672514619714e-01,0.000000000000000000e+00
2.998544395924308548e-01,0.000000000000000000e+00
2.982035928143712544e-01,0.000000000000000000e+00
1.556291390728476720e-01,0.000000000000000000e+00
2.808988764044943742e-02,0.000000000000000000e+00
3.072870939420544248e-02,0.000000000000000000e+00
2.663219133807369077e-01,0.000000000000000000e+00
1.407315561066335985e-01,0.000000000000000000e+00
3.355932203389830337e-01,0.000000000000000000e+00
2.328244274809160297e-01,0.000000000000000000e+00
1.542056074766355034e-01,0.000000000000000000e+00
7.171799027552673567e-02,0.000000000000000000e+00
2.284866468842730036e-01,0.000000000000000000e+00
1.944444444444444475e-01,0.000000000000000000e+00
1.556252450019600109e-01,0.000000000000000000e+00
2.409638554216867595e-02,0.000000000000000000e+00
2.948128693368352038e-01,0.000000000000000000e+00
2.742491383554899187e-01,0.000000000000000000e+00
2.721268163804491658e-01,0.000000000000000000e+00
2.603947921041578906e-01,0.000000000000000000e+00
5.156300354495649274e-02,0.000000000000000000e+00
3.446054750402576250e-01,0.000000000000000000e+00
2.492572786690433750e-01,0.000000000000000000e+00
2.334630350194552562e-01,0.000000000000000000e+00
1.729390681003584174e-01,0.000000000000000000e+00
6.976744186046511531e-02,0.000000000000000000e+00
2.812500000000000000e-01,0.000000000000000000e+00
2.217860647693817577e-01,0.000000000000000000e+00
1.487058823529411877e-01,0.000000000000000000e+00
2.207432057681641691e-01,0.000000000000000000e+00
9.322033898305084887e-02,0.000000000000000000e+00
3.180000000000000049e-01,0.000000000000000000e+00
4.103671706263498781e-02,0.000000000000000000e+00
1.534526854219948888e-01,0.000000000000000000e+00
3.143712574850299202e-01,0.000000000000000000e+00
2.015182884748102088e-01,0.000000000000000000e+00
2.767346938775510079e-01,0.000000000000000000e+00
1.308688613059902917e-01,0.000000000000000000e+00
1.949685534591195091e-01,0.000000000000000000e+00
1.517509727626459026e-01,0.000000000000000000e+00
3.964757709251101603e-02,0.000000000000000000e+00
2.413793103448275967e-01,0.000000000000000000e+00
3.400245800901269821e-01,0.000000000000000000e+00
2.705779334500875710e-01,0.000000000000000000e+00
8.986979993648777643e-02,0.000000000000000000e+00
1.856435643564356419e-01,0.000000000000000000e+00
4.657694558221182057e-01,0.000000000000000000e+00
5.309139784946236701e-02,0.000000000000000000e+00
1.706349206349206393e-01,0.000000000000000000e+00
1.590194846008799456e-01,0.000000000000000000e+00
7.538802660753880780e-02,0.000000000000000000e+00
3.949579831932772955e-01,0.000000000000000000e+00
