AU,ex
5.727554179566563680e-02,0.000000000000000000e+00
1.403508771929824483e-01,0.000000000000000000e+00
4.206695778748180681e-01,0.000000000000000000e+00
1.125748502994012024e-01,0.000000000000000000e+00
5.049668874172185545e-02,0.000000000000000000e+00
3.078651685393258286e-01,0.000000000000000000e+00
4.214223002633889215e-02,0.000000000000000000e+00
9.049773755656108365e-02,0.000000000000000000e+00
2.120272783632982105e-01,0.000000000000000000e+00
7.796610169491526021e-02,0.000000000000000000e+00
3.676844783715012555e-01,0.000000000000000000e+00
2.102803738317756965e-01,0.000000000000000000e+00
8.346839546191248127e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.222222222222222099e-01,0.000000000000000000e+00
8.506468051744413283e-02,0.000000000000000000e+00
5.301204819277108293e-02,0.000000000000000000e+00
1.733420879842416384e-01,0.000000000000000000e+00
3.791235844411620093e-01,0.000000000000000000e+00
3.698811096433289591e-02,0.000000000000000000e+00
7.307853842923141274e-02,0.000000000000000000e+00
1.711247180148243729e-01,0.000000000000000000e+00
2.334943639291465478e-01,0.000000000000000000e+00
4.991087344028520556e-02,0.000000000000000000e+00
2.946081156197887657e-02,0.000000000000000000e+00
2.473118279569892497e-01,0.000000000000000000e+00
9.302325581395348708e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.884200196270853778e-01,0.000000000000000000e+00
2.870588235294117482e-02,0.000000000000000000e+00
1.968940654464780837e-01,0.000000000000000000e+00
1.005895357406042800e-01,0.000000000000000000e+00
7.199999999999999456e-02,0.000000000000000000e+00
4.319654427645788601e-03,0.000000000000000000e+00
2.148337595907928443e-01,0.000000000000000000e+00
8.757485029940119403e-02,0.000000000000000000e+00
1.449275362318840632e-01,0.000000000000000000e+00
1.142857142857142856e-02,0.000000000000000000e+00
5.396654074473826272e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.167315175097276281e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.783092324805339468e-02,0.000000000000000000e+00
7.374027038099140174e-02,0.000000000000000000e+00
1.567425569176882638e-01,0.000000000000000000e+00
2.731025722451571949e-02,0.000000000000000000e+00
2.475247524752475364e-02,0.000000000000000000e+00
7.080163838502047391e-02,0.000000000000000000e+00
1.075268817204301161e-02,0.000000000000000000e+00
3.690476190476190688e-01,0.000000000000000000e+00
6.788183532369579387e-02,0.000000000000000000e+00
8.869179600886917952e-03,0.000000000000000000e+00
1.456582633053221387e-01,0.000000000000000000e+00
1.312335958005249326e-02,0.000000000000000000e+00
2.230158730158730285e-01,0.000000000000000000e+00
1.528989225243714833e-01,0.000000000000000000e+00
1.140065146579804546e-02,0.000000000000000000e+00
1.625693893735130971e-02,0.000000000000000000e+00
1.564356435643564358e-01,1.000000000000000000e+00
5.110732538330493673e-03,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.171428571428571458e-01,1.000000000000000000e+00
2.173913043478260809e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
2.058823529411764677e-02,1.000000000000000000e+00
1.107438016528925623e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
8.474576271186440302e-02,1.000000000000000000e+00
2.559576345984113099e-02,1.000000000000000000e+00
5.181347150259067551e-03,1.000000000000000000e+00
4.442344045368620126e-02,1.000000000000000000e+00
3.305785123966942241e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.397058823529411797e-01,1.000000000000000000e+00
6.923076923076923461e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.829228243021346290e-02,1.000000000000000000e+00
7.241379310344827624e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
3.156708004509582721e-02,1.000000000000000000e+00
1.192504258943782001e-02,1.000000000000000000e+00
4.245283018867924280e-02,1.000000000000000000e+00
2.709359605911330210e-02,1.000000000000000000e+00
1.636771300448430499e-01,1.000000000000000000e+00
3.802281368821292754e-03,1.000000000000000000e+00
8.875739644970414427e-03,1.000000000000000000e+00
1.433333333333333404e-01,1.000000000000000000e+00
1.501976284584980170e-01,1.000000000000000000e+00
3.081395348837209225e-01,1.000000000000000000e+00
7.906458797327393928e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
9.677419354838710103e-03,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
2.204724409448818867e-01,1.000000000000000000e+00
2.014170040485830093e-01,1.000000000000000000e+00
3.611111111111111049e-01,1.000000000000000000e+00
3.155818540433925207e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
2.608108108108108114e-01,1.000000000000000000e+00
8.362369337979094763e-02,1.000000000000000000e+00
2.294372294372294396e-01,1.000000000000000000e+00
1.528861154446177761e-01,1.000000000000000000e+00
6.054490413723511225e-03,1.000000000000000000e+00
4.000000000000000083e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
5.333333333333333155e-03,2.000000000000000000e+00
6.561679790026246628e-02,2.000000000000000000e+00
2.285714285714285712e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
1.875000000000000000e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
8.943089430894309022e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
1.271929824561403577e-01,2.000000000000000000e+00
1.888111888111888015e-01,2.000000000000000000e+00
7.259528130671506069e-03,2.000000000000000000e+00
1.071428571428571369e-01,2.000000000000000000e+00
6.589147286821706029e-02,2.000000000000000000e+00
1.917808219178082085e-01,2.000000000000000000e+00
6.035379812695109564e-02,2.000000000000000000e+00
8.292682926829268719e-02,2.000000000000000000e+00
5.120593692022263888e-01,2.000000000000000000e+00
1.535181236673774097e-01,2.000000000000000000e+00
1.943005181347150223e-02,2.000000000000000000e+00
2.450980392156862711e-02,2.000000000000000000e+00
2.045454545454545442e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
1.078167115902965018e-02,2.000000000000000000e+00
1.885175664095972703e-02,2.000000000000000000e+00
1.267828843106180714e-02,2.000000000000000000e+00
4.905008635578583798e-01,2.000000000000000000e+00
1.930812550281576709e-02,2.000000000000000000e+00
1.228615863141524073e-01,2.000000000000000000e+00
5.439999999999999697e-02,2.000000000000000000e+00
2.345058626465661503e-02,2.000000000000000000e+00
7.741935483870968082e-02,2.000000000000000000e+00
4.201680672268907901e-02,2.000000000000000000e+00
5.353901996370236116e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
1.688596491228070151e-01,2.000000000000000000e+00
2.845528455284552713e-02,2.000000000000000000e+00
5.539772727272727210e-02,2.000000000000000000e+00
3.500000000000000333e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
5.359661495063469672e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00
