AU,ex
4.172755417956658386e-01,0.000000000000000000e+00
2.667251461988304206e-01,0.000000000000000000e+00
3.203784570596799886e-01,0.000000000000000000e+00
2.241197604790419462e-01,0.000000000000000000e+00
1.522185430463577627e-01,0.000000000000000000e+00
1.155662921348314498e+00,0.000000000000000000e+00
2.422300263388939001e-01,0.000000000000000000e+00
2.527601809954753698e-01,0.000000000000000000e+00
1.613329200247984041e-01,0.000000000000000000e+00
6.572881355932206349e-01,0.000000000000000000e+00
5.296692111959282467e-01,0.000000000000000000e+00
3.807788161993769793e-01,0.000000000000000000e+00
1.459764991896270736e-01,0.000000000000000000e+00
1.177448071216617986e-01,0.000000000000000000e+00
1.368055555555555358e+00,0.000000000000000000e+00
2.001058408467266125e-01,0.000000000000000000e+00
4.454457831325303041e-01,0.000000000000000000e+00
2.027839789888377375e-01,0.000000000000000000e+00
5.772131954702112155e-01,0.000000000000000000e+00
1.526155878467634619e-01,0.000000000000000000e+00
8.952540949181019003e-02,0.000000000000000000e+00
4.585562359007412658e-02,0.000000000000000000e+00
8.144927536231884313e-02,0.000000000000000000e+00
4.143790849673200521e-02,0.000000000000000000e+00
1.239521956642579137e-01,0.000000000000000000e+00
2.606541218637993818e-01,0.000000000000000000e+00
3.711627906976744939e-01,0.000000000000000000e+00
5.582386363636364889e-03,0.000000000000000000e+00
5.267909715407272098e-02,0.000000000000000000e+00
4.463058823529422736e-02,0.000000000000000000e+00
5.872767609539659706e-01,0.000000000000000000e+00
6.508474576271180978e-02,0.000000000000000000e+00
1.913700000000001511e-01,0.000000000000000000e+00
2.577645788336934696e-01,0.000000000000000000e+00
1.678260869565217639e-01,0.000000000000000000e+00
2.137275449101796176e-01,0.000000000000000000e+00
5.418012422360242164e-01,0.000000000000000000e+00
9.973877551020407517e-02,0.000000000000000000e+00
2.182406907717215905e-02,0.000000000000000000e+00
4.333333333333332787e-02,0.000000000000000000e+00
1.128404669260699850e-01,0.000000000000000000e+00
1.447870778267255076e-01,0.000000000000000000e+00
6.375417130144606093e-02,0.000000000000000000e+00
1.327324866857843844e-01,0.000000000000000000e+00
9.946584938704038092e-02,0.000000000000000000e+00
2.634106065417587406e-01,0.000000000000000000e+00
1.923267326732673241e-02,0.000000000000000000e+00
2.768402574605030586e-01,0.000000000000000000e+00
2.818548387096773966e-02,0.000000000000000000e+00
5.612103174603174649e-01,0.000000000000000000e+00
1.487429289754871875e-01,0.000000000000000000e+00
7.412416851441244736e-02,0.000000000000000000e+00
4.089355742296917340e-01,0.000000000000000000e+00
2.916010498687664210e-02,0.000000000000000000e+00
3.298412698412697686e-01,0.000000000000000000e+00
2.723396613648028652e-01,0.000000000000000000e+00
7.860749185667750827e-02,0.000000000000000000e+00
1.349841395717684966e-01,0.000000000000000000e+00
3.038514851485143997e-01,1.000000000000000000e+00
7.087734241908008603e-02,1.000000000000000000e+00
5.179718875502008213e-02,1.000000000000000000e+00
5.136000000000003896e-01,1.000000000000000000e+00
1.271739130434783038e-01,1.000000000000000000e+00
2.425593395252836626e-01,1.000000000000000000e+00
1.398529411764705965e-01,1.000000000000000000e+00
3.780661157024791663e-01,1.000000000000000000e+00
2.026260504201682633e-01,1.000000000000000000e+00
1.198658536585365531e-01,1.000000000000000000e+00
5.294067796610172350e-01,1.000000000000000000e+00
1.883495145631067930e-02,1.000000000000000000e+00
4.906088082901553515e-01,1.000000000000000000e+00
2.182797731569000310e-01,1.000000000000000000e+00
1.936363636363634677e-01,1.000000000000000000e+00
1.271122994652406357e-01,1.000000000000000000e+00
4.670588235294117485e-01,1.000000000000000000e+00
1.608461538461539164e-01,1.000000000000000000e+00
2.396226415094339923e-01,1.000000000000000000e+00
5.882594417077178367e-02,1.000000000000000000e+00
2.068965517241379368e-03,1.000000000000000000e+00
2.228571428571428648e-01,1.000000000000000000e+00
1.274069898534386236e-01,1.000000000000000000e+00
2.288586030664397641e-01,1.000000000000000000e+00
3.599528301886792958e-01,1.000000000000000000e+00
2.464696223316913473e-02,1.000000000000000000e+00
2.544618834080719649e-01,1.000000000000000000e+00
2.698669201520911484e-02,1.000000000000000000e+00
1.716863905325444195e-01,1.000000000000000000e+00
3.188666666666667981e-01,1.000000000000000000e+00
4.007905138339922790e-01,1.000000000000000000e+00
5.915697674418604057e-01,1.000000000000000000e+00
3.924832962138085635e-01,1.000000000000000000e+00
1.147767857142857478e-01,1.000000000000000000e+00
1.116451612903225088e-01,1.000000000000000000e+00
3.345029239766082046e-02,1.000000000000000000e+00
3.058750000000000080e-01,1.000000000000000000e+00
2.791338582677165836e-01,1.000000000000000000e+00
4.876518218623481227e-01,1.000000000000000000e+00
8.583333333333330595e-01,1.000000000000000000e+00
1.454043392504930365e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.240540540540547521e-02,1.000000000000000000e+00
5.235772357723579573e-02,1.000000000000000000e+00
2.815151515151513295e-01,1.000000000000000000e+00
3.496879875195008647e-01,1.000000000000000000e+00
3.672956609485371060e-01,1.000000000000000000e+00
-7.603999999999999648e-01,1.000000000000000000e+00
6.562220232766341477e-02,2.000000000000000000e+00
1.392933333333332968e-01,2.000000000000000000e+00
2.586089238845142857e-01,2.000000000000000000e+00
4.979428571428572842e-02,2.000000000000000000e+00
9.029891304347838210e-02,2.000000000000000000e+00
3.606250000000000844e-01,2.000000000000000000e+00
1.532480818414322654e-01,2.000000000000000000e+00
1.357994579945799862e-01,2.000000000000000000e+00
2.400000000000000061e-05,2.000000000000000000e+00
2.746491228070174762e-01,2.000000000000000000e+00
1.526573426573426540e-01,2.000000000000000000e+00
6.228675136116155336e-02,2.000000000000000000e+00
4.112244897959183021e-02,2.000000000000000000e+00
8.063372093023262188e-01,2.000000000000000000e+00
2.150263435194942896e-01,2.000000000000000000e+00
1.649115504682624189e-01,2.000000000000000000e+00
2.245853658536585418e-01,2.000000000000000000e+00
2.576808905380332804e-01,2.000000000000000000e+00
3.811407249466949865e-01,2.000000000000000000e+00
1.180181347150260213e-01,2.000000000000000000e+00
1.263725490196078438e-01,2.000000000000000000e+00
6.593181818181818865e-02,2.000000000000000000e+00
6.359447004608295706e-02,2.000000000000000000e+00
2.350404312668462684e-02,2.000000000000000000e+00
1.599828620394172507e-02,2.000000000000000000e+00
1.461014263074485175e-01,2.000000000000000000e+00
3.110708117443871656e-01,2.000000000000000000e+00
8.981496379726458534e-02,2.000000000000000000e+00
2.373250388802489175e-01,2.000000000000000000e+00
1.337839999999999585e-01,2.000000000000000000e+00
3.453768844221098977e-01,2.000000000000000000e+00
2.652419354838710802e-02,2.000000000000000000e+00
1.243417366946779068e-01,2.000000000000000000e+00
6.248729582577131625e-01,2.000000000000000000e+00
4.552631578947368557e-02,2.000000000000000000e+00
2.794407894736839482e-01,2.000000000000000000e+00
4.141463414634144469e-01,2.000000000000000000e+00
9.419034090909089718e-02,2.000000000000000000e+00
1.321000000000000507e-01,2.000000000000000000e+00
2.292095238095238352e-01,2.000000000000000000e+00
7.943582510578281464e-02,2.000000000000000000e+00
5.032872655478781709e-01,2.000000000000000000e+00
7.225872689938404869e-02,2.000000000000000000e+00
1.589617486338797125e-01,2.000000000000000000e+00
2.895916230366489819e-01,2.000000000000000000e+00
6.011392405063289424e-01,2.000000000000000000e+00
7.804757998359306004e-02,2.000000000000000000e+00
1.794237695078032546e-01,3.000000000000000000e+00
7.639639639639647650e-02,3.000000000000000000e+00
3.430188679245282923e-01,3.000000000000000000e+00
1.825311203319502362e-01,3.000000000000000000e+00
1.384699453551912207e-01,3.000000000000000000e+00
1.758768656716415690e-01,3.000000000000000000e+00
2.344791666666667662e-01,3.000000000000000000e+00
2.641468682505396584e-02,3.000000000000000000e+00
5.690789473684210870e-02,3.000000000000000000e+00
1.141192052980134902e-01,3.000000000000000000e+00
2.847435897435898200e-01,3.000000000000000000e+00
2.786685552407931477e-01,3.000000000000000000e+00
9.219841269841267950e-01,3.000000000000000000e+00
2.545539906103289063e-01,3.000000000000000000e+00
5.134432234432233511e-01,3.000000000000000000e+00
4.333554817275745430e-01,3.000000000000000000e+00
2.875308641975308777e-01,3.000000000000000000e+00
5.687999999999994276e-03,3.000000000000000000e+00
5.199064171122999012e-01,3.000000000000000000e+00
1.865329512893983133e-02,3.000000000000000000e+00
8.536734693877552627e-02,3.000000000000000000e+00
4.967960363336088037e-01,3.000000000000000000e+00
2.244444444444448628e-01,3.000000000000000000e+00
1.293827160493825693e-02,3.000000000000000000e+00
4.863849765258220631e-02,3.000000000000000000e+00
4.023766816143499736e-01,3.000000000000000000e+00
1.036209813874788277e-01,3.000000000000000000e+00
5.132474701011956880e-02,3.000000000000000000e+00
3.455870445344130792e-01,3.000000000000000000e+00
9.136574074074073348e-02,3.000000000000000000e+00
1.126666666666666788e-01,3.000000000000000000e+00
6.909535452322737581e-02,3.000000000000000000e+00
2.549800159872095962e-01,3.000000000000000000e+00
2.753138075313807734e-02,3.000000000000000000e+00
5.546502057613163228e-02,3.000000000000000000e+00
1.654421768707481019e-02,3.000000000000000000e+00
2.290167865707431749e-01,3.000000000000000000e+00
1.849610389610390593e+00,3.000000000000000000e+00
2.821040723981901865e-01,3.000000000000000000e+00
6.807174887892364357e-01,3.000000000000000000e+00
7.527999999999990428e-03,3.000000000000000000e+00
1.719512195121952192e-01,3.000000000000000000e+00
5.237302248126560894e-02,3.000000000000000000e+00
5.548161764705878962e-01,3.000000000000000000e+00
-1.613991769547324373e-01,3.000000000000000000e+00
4.481707317073170549e-02,3.000000000000000000e+00
1.148751642575558812e-01,3.000000000000000000e+00
1.061000000000000137e-01,3.000000000000000000e+00
4.846082949308755383e-02,4.000000000000000000e+00
2.890399999999999567e-02,4.000000000000000000e+00
4.869491525423727540e-01,4.000000000000000000e+00
1.578661087866109480e-01,4.000000000000000000e+00
5.849757673667206614e-02,4.000000000000000000e+00
8.074074074074071294e-01,4.000000000000000000e+00
5.549951597289448646e-01,4.000000000000000000e+00
