AU,ex
2.584269662921348520e-01,0.000000000000000000e+00
2.042072857875833758e-01,0.000000000000000000e+00
7.003891050583657685e-02,0.000000000000000000e+00
1.980198019801980291e-01,0.000000000000000000e+00
2.790697674418604612e-01,0.000000000000000000e+00
1.870061457418788486e-01,0.000000000000000000e+00
3.373015873015873245e-01,0.000000000000000000e+00
2.898550724637681264e-01,0.000000000000000000e+00
1.919023849140321647e-01,0.000000000000000000e+00
7.812500000000000000e-02,0.000000000000000000e+00
2.091988130563798287e-01,0.000000000000000000e+00
2.039935240151106444e-01,0.000000000000000000e+00
3.815096547688706652e-01,0.000000000000000000e+00
1.836917562724014463e-01,0.000000000000000000e+00
6.208718626155878412e-02,0.000000000000000000e+00
1.284440842787682446e-01,0.000000000000000000e+00
5.342066957787481307e-01,0.000000000000000000e+00
3.333333333333333148e-01,0.000000000000000000e+00
4.035087719298245390e-01,0.000000000000000000e+00
1.861667744020685245e-01,0.000000000000000000e+00
2.590000000000000080e-01,0.000000000000000000e+00
1.920000000000000040e-01,0.000000000000000000e+00
2.926829268292682751e-01,0.000000000000000000e+00
4.438444924406047543e-01,0.000000000000000000e+00
1.526717557251908441e-01,0.000000000000000000e+00
2.549349013019739374e-01,0.000000000000000000e+00
1.115591397849462346e-01,0.000000000000000000e+00
6.068301225919439101e-01,0.000000000000000000e+00
1.950832672482157026e-01,0.000000000000000000e+00
1.042728341826734545e-01,0.000000000000000000e+00
2.386856788592684464e-01,0.000000000000000000e+00
1.225644248900062822e-01,0.000000000000000000e+00
2.742491383554899187e-01,0.000000000000000000e+00
1.388888888888888951e-01,0.000000000000000000e+00
2.024922118380062253e-01,0.000000000000000000e+00
2.417218543046357748e-01,0.000000000000000000e+00
1.800356506238859067e-01,0.000000000000000000e+00
2.554179566563467563e-01,0.000000000000000000e+00
4.970059880239520722e-01,0.000000000000000000e+00
2.687423187218352938e-01,0.000000000000000000e+00
3.220338983050847204e-01,0.000000000000000000e+00
2.546583850931676829e-01,0.000000000000000000e+00
2.457831325301204906e-01,0.000000000000000000e+00
4.663865546218487479e-01,0.000000000000000000e+00
1.324850299401197640e-01,0.000000000000000000e+00
3.899371069182390181e-01,0.000000000000000000e+00
1.569271175311884314e-01,0.000000000000000000e+00
2.647385984427141348e-01,0.000000000000000000e+00
3.338704479535932745e-01,0.000000000000000000e+00
3.186490455212921957e-01,0.000000000000000000e+00
1.778342330898697865e-01,0.000000000000000000e+00
5.077551020408163085e-01,0.000000000000000000e+00
1.225680933852140025e-01,0.000000000000000000e+00
1.745406824146981672e-01,0.000000000000000000e+00
2.605863192182410540e-02,0.000000000000000000e+00
2.100098135426889112e-01,0.000000000000000000e+00
4.030950626381724633e-01,0.000000000000000000e+00
2.071611253196931068e-01,0.000000000000000000e+00
9.433962264150944077e-02,1.000000000000000000e+00
5.426765015806112036e-01,2.000000000000000000e+00
4.216417910447761153e-01,3.000000000000000000e+00
4.615384615384615641e-01,3.000000000000000000e+00
3.170731707317073211e-01,3.000000000000000000e+00
4.714285714285714191e-01,3.000000000000000000e+00
3.497757847533632392e-01,3.000000000000000000e+00
3.451776649746192693e-01,4.000000000000000000e+00
2.851239669421487544e-01,4.000000000000000000e+00
2.620865139949109524e-01,5.000000000000000000e+00
2.222222222222222099e-01,5.000000000000000000e+00
3.090569561157796574e-01,5.000000000000000000e+00
1.091954022988505801e-01,5.000000000000000000e+00
3.511705685618728978e-01,5.000000000000000000e+00
1.550387596899224785e-01,5.000000000000000000e+00
2.258064516129032195e-01,5.000000000000000000e+00
