AU,ex
1.311996779388082235e+00,0.000000000000000000e+00
1.699482352941168450e-01,0.000000000000000000e+00
5.536428571428564371e-01,0.000000000000000000e+00
5.804894327030021284e-01,0.000000000000000000e+00
3.215138282387194901e-01,0.000000000000000000e+00
2.173510585918262961e-01,0.000000000000000000e+00
2.502844214608920814e-01,0.000000000000000000e+00
2.093385214007782158e-01,0.000000000000000000e+00
3.418403908794783175e-01,0.000000000000000000e+00
3.690654205607482585e-01,0.000000000000000000e+00
4.806595657517399589e-01,0.000000000000000000e+00
3.104925602873259693e-01,0.000000000000000000e+00
2.131055900621115495e-01,0.000000000000000000e+00
1.576785714285716122e-01,0.000000000000000000e+00
3.055428571428566720e-01,0.000000000000000000e+00
5.622185430463576550e-01,0.000000000000000000e+00
1.027227722772277169e-01,0.000000000000000000e+00
4.180105055810897086e-01,0.000000000000000000e+00
1.299518072289157500e-01,0.000000000000000000e+00
3.090346141632257515e-01,0.000000000000000000e+00
3.865384615384610534e-01,0.000000000000000000e+00
1.240663788451156213e-01,0.000000000000000000e+00
2.453831982313927351e-01,0.000000000000000000e+00
3.372801182557280120e-01,0.000000000000000000e+00
4.011627906976747981e-01,0.000000000000000000e+00
2.001754385964912841e-01,0.000000000000000000e+00
5.268772155978063143e-01,0.000000000000000000e+00
7.960215053763425308e-01,0.000000000000000000e+00
2.766703724291275091e-01,0.000000000000000000e+00
1.928409090909090906e-01,0.000000000000000000e+00
4.098983050847456733e-01,0.000000000000000000e+00
4.662086513994905812e-01,0.000000000000000000e+00
2.441360691144708051e-01,0.000000000000000000e+00
4.808718548858973429e-01,0.000000000000000000e+00
2.403484602917334845e-01,0.000000000000000000e+00
1.919970631424372520e-01,0.000000000000000000e+00
5.082864450127876355e-01,0.000000000000000000e+00
4.496628773030176829e-01,0.000000000000000000e+00
8.852777777777777191e-01,0.000000000000000000e+00
5.062615587846762688e-01,0.000000000000000000e+00
1.234776902887138594e-01,0.000000000000000000e+00
5.477391562685663962e-01,0.000000000000000000e+00
2.921852468108700474e-01,0.000000000000000000e+00
6.813165266106437912e-01,0.000000000000000000e+00
6.439762611275964277e-01,0.000000000000000000e+00
3.112554872695343366e-01,0.000000000000000000e+00
1.314502994011976567e+00,0.000000000000000000e+00
2.216666666666666508e-01,0.000000000000000000e+00
1.993396226415094785e-01,0.000000000000000000e+00
3.835989492119090127e-01,0.000000000000000000e+00
1.396270853778213139e-01,0.000000000000000000e+00
2.313953488372093303e-01,0.000000000000000000e+00
1.453820224719100107e-01,0.000000000000000000e+00
3.276060478790417396e-01,0.000000000000000000e+00
3.710526315789472451e-01,0.000000000000000000e+00
2.242215568862273023e-01,0.000000000000000000e+00
6.792099999999996474e-01,0.000000000000000000e+00
5.593428394296339201e-01,0.000000000000000000e+00
2.304615384615385232e-01,1.000000000000000000e+00
3.237154150197628644e-01,1.000000000000000000e+00
3.233088235294119817e-01,1.000000000000000000e+00
4.684873949579836383e-01,1.000000000000000000e+00
8.957389162561582019e-01,1.000000000000000000e+00
4.083305785123968468e-01,1.000000000000000000e+00
3.643541202672608281e-01,1.000000000000000000e+00
2.017299205648721283e-01,1.000000000000000000e+00
6.094339622641508497e-02,1.000000000000000000e+00
1.217076023391812978e+00,1.000000000000000000e+00
1.843016194331983104e-01,1.000000000000000000e+00
3.515783540022546227e-01,1.000000000000000000e+00
2.599634146341462948e-01,1.000000000000000000e+00
7.140000000000001901e-01,2.000000000000000000e+00
7.042210144927537607e-01,2.000000000000000000e+00
3.918079999999998786e-01,2.000000000000000000e+00
4.819512195121948839e-01,2.000000000000000000e+00
2.952914285714285936e-01,2.000000000000000000e+00
5.412926136363638285e-01,2.000000000000000000e+00
5.163661202185791943e-01,2.000000000000000000e+00
3.149727767695096325e-01,2.000000000000000000e+00
3.239585389930899617e-01,2.000000000000000000e+00
2.909573361082207210e-01,2.000000000000000000e+00
4.774612129760220647e-01,2.000000000000000000e+00
6.476982097186703147e-01,2.000000000000000000e+00
2.256395816572809854e-01,2.000000000000000000e+00
2.661809523809523514e-01,2.000000000000000000e+00
2.202968460111320026e-01,2.000000000000000000e+00
6.671052631578947567e-01,2.000000000000000000e+00
4.669811320754718720e-01,2.000000000000000000e+00
2.216427104722791808e-01,2.000000000000000000e+00
1.810479999999998757e-01,2.000000000000000000e+00
3.429921259842521608e-01,2.000000000000000000e+00
2.492289988492518704e-01,2.000000000000000000e+00
4.974509803921570161e-01,2.000000000000000000e+00
3.806867671691792632e-01,2.000000000000000000e+00
2.671271929824562963e-01,2.000000000000000000e+00
3.710221285563748972e-01,2.000000000000000000e+00
2.427906976744188539e-01,2.000000000000000000e+00
2.368421052631578816e-01,2.000000000000000000e+00
3.315914684167345361e-01,2.000000000000000000e+00
1.118355263157894353e+00,3.000000000000000000e+00
2.745679012345672021e-01,3.000000000000000000e+00
2.209931972789114241e-01,3.000000000000000000e+00
6.632240000000005908e-01,3.000000000000000000e+00
1.946886446886447464e-01,3.000000000000000000e+00
4.070953436807098202e-01,3.000000000000000000e+00
2.847737556561085182e-01,3.000000000000000000e+00
3.694480946123518961e-01,3.000000000000000000e+00
1.930208333333334469e-01,3.000000000000000000e+00
4.786570743405275663e-01,3.000000000000000000e+00
7.047654320987652987e-01,3.000000000000000000e+00
2.542909535452325676e-01,3.000000000000000000e+00
1.332511210762332032e+00,3.000000000000000000e+00
3.904079497907949614e-01,3.000000000000000000e+00
2.399999999999998801e-01,3.000000000000000000e+00
2.038663967611335226e-01,3.000000000000000000e+00
6.054704412989168061e-01,3.000000000000000000e+00
2.683190066857689127e-01,3.000000000000000000e+00
2.784232365145226096e-01,3.000000000000000000e+00
2.159192825112107028e-01,3.000000000000000000e+00
2.100319999999996912e-01,3.000000000000000000e+00
2.610860927152318101e-01,3.000000000000000000e+00
2.478751500600238356e-01,3.000000000000000000e+00
1.311215846994536083e+00,3.000000000000000000e+00
8.448051948051943372e-01,3.000000000000000000e+00
3.353541076487253081e-01,3.000000000000000000e+00
3.865485074626870965e-01,3.000000000000000000e+00
2.578873239436618725e-01,3.000000000000000000e+00
1.152830188679245110e-01,3.000000000000000000e+00
2.632857142857142341e-01,3.000000000000000000e+00
1.233963963963963462e+00,4.000000000000000000e+00
1.975859312549965718e-01,4.000000000000000000e+00
7.814910025706933716e-01,4.000000000000000000e+00
4.902857142857143802e-01,4.000000000000000000e+00
4.678341584158418609e-01,4.000000000000000000e+00
3.837786259541983713e-01,4.000000000000000000e+00
7.096907216494844350e-01,4.000000000000000000e+00
2.606451612903223913e-01,4.000000000000000000e+00
4.458853288364243439e-01,4.000000000000000000e+00
6.214597815292949301e-01,4.000000000000000000e+00
4.576282671829624005e-01,4.000000000000000000e+00
3.749132947976872576e-01,4.000000000000000000e+00
6.306485355648537849e-01,4.000000000000000000e+00
3.836515291936977712e-01,4.000000000000000000e+00
3.095679999999998433e-01,4.000000000000000000e+00
2.816069057104914619e-01,4.000000000000000000e+00
6.653846153846154632e-01,4.000000000000000000e+00
4.041437802907912324e-01,4.000000000000000000e+00
3.061846405228756396e-01,4.000000000000000000e+00
1.489026548672566452e+00,4.000000000000000000e+00
4.099729364005413879e-01,4.000000000000000000e+00
9.591695501730107543e-01,4.000000000000000000e+00
2.586831812255541152e-01,4.000000000000000000e+00
2.658603736479840940e-01,4.000000000000000000e+00
1.693518518518518090e-01,4.000000000000000000e+00
5.754545454545454408e-01,4.000000000000000000e+00
7.088593155893534448e-01,4.000000000000000000e+00
4.932741116751269694e-01,4.000000000000000000e+00
2.109473684210526334e-01,4.000000000000000000e+00
3.665597345132741158e-01,4.000000000000000000e+00
3.460000000000000298e-01,5.000000000000000000e+00
6.429957805907177137e-01,5.000000000000000000e+00
3.348045977011495644e-01,5.000000000000000000e+00
2.001724137931034375e-01,5.000000000000000000e+00
3.630369127516779315e-01,5.000000000000000000e+00
2.774474959612281411e-01,5.000000000000000000e+00
3.971655629139075327e-01,5.000000000000000000e+00
4.924299065420560395e-01,5.000000000000000000e+00
2.957142857142857628e-01,5.000000000000000000e+00
3.288372093023255727e-01,5.000000000000000000e+00
1.668347338935575741e-01,5.000000000000000000e+00
3.220579710144926833e-01,5.000000000000000000e+00
4.381623931623932489e-01,5.000000000000000000e+00
6.735187760778861277e-01,5.000000000000000000e+00
6.806020066889636455e-01,5.000000000000000000e+00
1.969455128205128691e+00,5.000000000000000000e+00
3.454158215010141308e-01,5.000000000000000000e+00
3.394565217391306566e-01,5.000000000000000000e+00
1.912903225806451557e-01,5.000000000000000000e+00
2.727124773960215021e-01,5.000000000000000000e+00
4.080288461538461031e-01,5.000000000000000000e+00
5.503875968992246737e-01,5.000000000000000000e+00
6.503225806451613522e-01,5.000000000000000000e+00
7.365853658536584969e-02,5.000000000000000000e+00
4.495419847328240848e-01,5.000000000000000000e+00
7.531752577319580366e-01,5.000000000000000000e+00
4.246938775510204489e-01,5.000000000000000000e+00
