AU,ex
1.211507293354943254e-01,0.000000000000000000e+00
2.200755984880302385e-01,0.000000000000000000e+00
7.697441601779755338e-01,0.000000000000000000e+00
2.165481577246283207e-01,0.000000000000000000e+00
5.547103569338794893e-01,0.000000000000000000e+00
1.653696498054474662e-01,0.000000000000000000e+00
2.610043397396156206e-01,0.000000000000000000e+00
6.037735849056603543e-01,0.000000000000000000e+00
1.549573210768220577e-01,0.000000000000000000e+00
5.153625563293732226e-01,0.000000000000000000e+00
1.704545454545454419e-01,0.000000000000000000e+00
7.342143906020558164e-02,0.000000000000000000e+00
5.346938775510203801e-01,0.000000000000000000e+00
2.282934131736527039e-01,0.000000000000000000e+00
2.479999999999999982e-01,0.000000000000000000e+00
7.907272149888853185e-01,0.000000000000000000e+00
3.515406162464985718e-01,0.000000000000000000e+00
5.759999999999999565e-01,0.000000000000000000e+00
3.830508474576271305e-01,0.000000000000000000e+00
5.080949811117106973e-01,0.000000000000000000e+00
3.918010752688171894e-01,0.000000000000000000e+00
3.377245508982035793e-01,0.000000000000000000e+00
7.301821762678483152e-01,0.000000000000000000e+00
2.241630276564774427e-01,0.000000000000000000e+00
3.130841121495326895e-01,0.000000000000000000e+00
4.729194187582562714e-01,0.000000000000000000e+00
8.869047619047618625e-01,0.000000000000000000e+00
4.243323442136498480e-01,0.000000000000000000e+00
6.144708423326133984e-01,0.000000000000000000e+00
4.299474605954465845e-01,0.000000000000000000e+00
3.488372093023255904e-01,0.000000000000000000e+00
2.936103488827910835e-01,0.000000000000000000e+00
7.777777777777777901e-01,0.000000000000000000e+00
6.294788273615634644e-01,0.000000000000000000e+00
1.009579955784819516e-01,0.000000000000000000e+00
6.027655562539283585e-01,0.000000000000000000e+00
2.632119035402770701e-01,0.000000000000000000e+00
3.961352657004830746e-01,0.000000000000000000e+00
4.502923976608186885e-01,0.000000000000000000e+00
1.640798226164079943e-01,0.000000000000000000e+00
3.978328173374612864e-01,0.000000000000000000e+00
6.506024096385541744e-02,0.000000000000000000e+00
6.383822363203806027e-02,0.000000000000000000e+00
4.767025089605734789e-01,0.000000000000000000e+00
1.781170483460559895e-01,0.000000000000000000e+00
8.173836698858647498e-01,0.000000000000000000e+00
4.669260700389105123e-02,0.000000000000000000e+00
7.139107611548556331e-01,0.000000000000000000e+00
2.342893973573960675e-01,0.000000000000000000e+00
7.103960396039603609e-01,0.000000000000000000e+00
7.448696616749861388e-01,0.000000000000000000e+00
4.789008832188419995e-01,0.000000000000000000e+00
6.415730337078651146e-01,0.000000000000000000e+00
4.170692431561996982e-01,0.000000000000000000e+00
3.631713554987212045e-01,0.000000000000000000e+00
5.008278145695364003e-01,0.000000000000000000e+00
5.285714285714285809e-01,0.000000000000000000e+00
3.098633392751039550e-01,0.000000000000000000e+00
1.146341463414634193e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.749209694415173877e-01,2.000000000000000000e+00
1.088777219430485804e-01,2.000000000000000000e+00
1.833030852994555482e-01,2.000000000000000000e+00
3.947065592635212727e-01,2.000000000000000000e+00
1.031390134529148045e-01,3.000000000000000000e+00
1.019955654101995512e-01,3.000000000000000000e+00
3.348416289592759942e-01,3.000000000000000000e+00
2.380952380952380820e-02,3.000000000000000000e+00
5.442176870748298943e-03,3.000000000000000000e+00
2.311715481171548181e-01,3.000000000000000000e+00
2.398001665278934325e-01,3.000000000000000000e+00
1.098901098901098883e-01,3.000000000000000000e+00
5.875299760191846632e-01,3.000000000000000000e+00
1.231343283582089498e-01,3.000000000000000000e+00
8.311688311688312236e-01,3.000000000000000000e+00
6.619433198380566541e-01,3.000000000000000000e+00
1.056338028169014065e-01,3.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00
4.359861591695501915e-01,4.000000000000000000e+00
6.295928500496524860e-01,4.000000000000000000e+00
1.872000000000000053e-01,4.000000000000000000e+00
2.962962962962962798e-01,4.000000000000000000e+00
4.857142857142857095e-01,4.000000000000000000e+00
1.568296795952782430e-01,4.000000000000000000e+00
7.868020304568527912e-02,4.000000000000000000e+00
2.933884297520661377e-01,4.000000000000000000e+00
5.141388174807197571e-03,4.000000000000000000e+00
6.756756756756757132e-02,4.000000000000000000e+00
2.298850574712643646e-02,5.000000000000000000e+00
3.020134228187919545e-01,5.000000000000000000e+00
2.489451476793249074e-01,5.000000000000000000e+00
7.371794871794871973e-02,5.000000000000000000e+00
3.342670401493930687e-01,5.000000000000000000e+00
5.150501672240802575e-01,5.000000000000000000e+00
3.053435114503816883e-01,5.000000000000000000e+00
3.953488372093023062e-01,5.000000000000000000e+00
4.677419354838709409e-01,5.000000000000000000e+00
2.000000000000000111e-01,5.000000000000000000e+00
